tran_id,acct_nbr,tran_amt,principal_amt,interest_amt,new_balance,tran_date,tran_time,channel,tran_code
46,13630712,-396.19,-396.19,0,507.16,5/9/1995,91648,B,WD
30,13625032,-0.15,-0.15,0,2095.94,4/3/1995,0,,FK
20,4.56E+15,-242.75,-242.75,0,-648.11,11/26/1995,35117,E,CG
54,4.56E+15,0,0,0,-1951.03,8/23/1995,101750,C,IQ
33,13633473,1.28,0,1.28,512.64,12/31/1995,235959,,IN
13,13630902,0.52,0,0.52,416.16,7/31/1995,235959,,IN
48,13629322,0,0,0,758.44,1/29/1995,155404,V,IQ
24,13629912,-0.15,-0.15,0,109.16,2/10/1995,0,,FK
20,13633522,258.6,258.6,0,742.67,12/12/1995,0,M,DP
85,13628582,0,0,0,747.68,7/20/1995,62624,A,IQ
27,4.56E+15,182.31,159.2,23.11,-1640.8,12/3/1995,0,M,PM
10,4.56E+15,-200,-200,0,-200,6/14/1995,201248,A,CA
13,13633163,0.2,0,0.2,163.58,8/31/1995,235959,,IN
83,13631572,0,0,0,1125.51,12/24/1995,91037,K,IQ
25,4.56E+15,-71.72,-71.72,0,-733.04,8/28/1995,155924,E,CG
40,13625312,-162.55,-162.55,0,1678.01,1/25/1995,0,P,WD
29,13628202,-1285.63,-1285.63,0,28582.76,1/13/1995,190514,A,TR
16,4.56E+15,-47.11,-47.11,0,-2261.92,3/13/1995,161306,E,CG
14,4.56E+15,0,0,0,-3096.9,1/30/1995,140153,C,IQ
25,13632002,-135.76,-135.76,0,1106.81,2/24/1995,0,P,WD
25,4.56E+15,-176.47,-176.47,0,-4064.57,12/20/1995,180352,E,CG
49,4.56E+15,1040.51,1032.39,8.12,-167.61,12/7/1995,0,M,PM
15,13632333,0,0,0,82.61,4/20/1995,65803,V,IQ
68,13628052,-0.15,-0.15,0,113.45,2/6/1995,0,,FK
70,13629112,0,0,0,467.79,2/8/1995,151233,A,IQ
75,13630312,-0.15,-0.15,0,921.08,1/23/1995,0,,FK
25,4.56E+15,0,0,0,-2980.62,1/6/1995,130810,A,IQ
16,13626753,0.39,0,0.39,313.37,8/31/1995,235959,,IN
27,13626632,-10,-10,0,1.34,2/28/1995,235959,,FP
14,13628803,0.16,0,0.16,130.4,3/31/1995,235959,,IN
52,13629362,-0.15,-0.15,0,25.22,7/6/1995,0,,FK
48,13629042,-0.68,-0.68,0,0,6/30/1995,235959,,FP
1,4.56E+15,-100.33,-100.33,0,-5100,1/2/1995,50031,E,CG
64,4.56E+15,-244.49,-244.49,0,-1096.99,8/14/1995,200738,E,CG
39,13632083,-110.87,-110.87,0,1092.68,12/29/1995,161238,E,TR
8,4.56E+15,252.77,225.1,27.67,-2274.9,2/7/1995,0,M,PM
22,13628242,0,0,0,17.11,1/14/1995,203925,A,IQ
46,13631232,-521.58,-521.58,0,4516.73,3/29/1995,0,P,WD
24,4.56E+15,0,0,0,-416.21,7/23/1995,212459,A,IQ
30,13627663,458.96,458.96,0,23685.11,7/7/1995,225636,A,DP
91,13626452,389,389,0,1886.58,3/2/1995,184854,E,DP
79,13624802,0,0,0,93.67,2/13/1995,14132,C,IQ
6,13633873,0.1,0,0.1,81.38,3/31/1995,235959,,IN
17,13634503,1.39,0,1.39,1114.23,7/31/1995,235959,,IN
23,13632832,131.86,131.86,0,920.37,5/16/1995,93658,A,DP
6,4.56E+15,-27.4,-27.4,0,-723.05,2/12/1995,114455,E,CG
14,4.56E+15,-100.22,-100.22,0,-492.93,4/10/1995,81119,E,CG
17,13626532,0,0,0,15.42,1/10/1995,185104,C,IQ
10,4.56E+15,-200.43,-200.43,0,-282.24,3/24/1995,120722,E,CG
38,13629323,-35.86,-35.86,0,420.95,12/3/1995,122505,B,WD
30,13632623,15.49,0,15.49,6213.07,11/30/1995,235959,,IN
97,13630542,0,0,0,23.5,5/12/1995,185310,V,IQ
12,4.56E+15,844.83,837.54,7.29,-386.21,5/3/1995,0,M,PM
49,13624872,1.82,0,1.82,1458.36,11/30/1995,235959,,IN
25,13630812,265.24,265.24,0,616.38,9/18/1995,125258,A,DP
5,13626412,-10,-10,0,2524.6,2/28/1995,235959,,FP
67,4.56E+15,-195.46,-195.46,0,-1535.06,7/9/1995,200248,E,CG
18,13630933,-133.93,-133.93,0,89.89,6/15/1995,52756,C,TR
29,4.56E+15,-37.84,-37.84,0,-1000,11/16/1995,225506,E,CG
18,13626373,38.12,38.12,0,44.73,12/11/1995,162638,A,DP
27,13625622,-359.59,-359.59,0,4093.22,11/18/1995,152510,C,TR
1,13633932,-171.05,-171.05,0,32.41,1/1/1995,0,P,WD
51,13631732,-88.26,-88.26,0,88.26,8/23/1995,0,P,WD
86,13630062,-97.4,-97.4,0,190.28,10/23/1995,0,P,WD
49,13627642,-40,-40,0,326.04,5/14/1995,183456,A,WD
13,4.56E+15,-238.97,-238.97,0,-764.96,4/2/1995,215757,E,CG
93,4.56E+15,-385.25,-385.25,0,-2513.03,11/15/1995,83635,E,CG
58,13632622,-32.41,-32.41,0,32.41,1/3/1995,104720,E,WD
10,13627272,-0.15,-0.15,0,87.51,1/17/1995,0,,FK
11,13629913,68.5,68.5,0,88.21,7/1/1995,125800,B,DP
65,13625512,214.39,214.39,0,2591.36,12/9/1995,213107,B,DP
57,13627932,-59.1,-59.1,0,59.1,4/23/1995,0,P,WD
9,4.56E+15,-23.28,-23.28,0,-278.1,3/5/1995,101359,E,CG
65,13632912,1.39,0,1.39,1115.92,10/31/1995,235959,,IN
20,13633442,0,0,0,10.84,1/12/1995,132032,C,IQ
63,13630952,-14.65,-14.65,0,14.65,12/7/1995,0,P,WD
56,13626852,0,0,0,269.97,2/13/1995,145544,B,IQ
63,13632232,-203.33,-203.33,0,64.17,3/1/1995,161006,E,TR
57,4.56E+15,-70.8,-70.8,0,-168.93,11/11/1995,223128,E,CG
46,13626302,167.9,167.9,0,809.02,2/11/1995,0,M,DP
90,13633332,280.49,280.49,0,292.43,2/23/1995,33522,A,DP
2,4.56E+15,-363.02,-363.02,0,-1003.2,1/2/1995,165214,E,CG
2,13626543,1.97,0,1.97,788.46,2/28/1995,235959,,IN
41,4.56E+15,-159.28,-159.28,0,-298.36,11/20/1995,164052,E,CG
59,13631412,-100.3,-100.3,0,180.68,2/6/1995,0,P,WD
61,13629902,-188.47,-188.47,0,1641.5,1/18/1995,0,P,WD
37,13632643,70.06,70.06,0,368.52,11/25/1995,164746,A,DP
14,13625243,100.9,100.9,0,125.87,7/1/1995,73609,A,DP
9,13633022,1658.1,1658.1,0,6069.93,1/18/1995,150245,E,DP
22,4.56E+15,-100,-100,0,-100,12/28/1995,94729,A,CA
38,4.56E+15,-65.98,-65.98,0,-1155.61,8/30/1995,100954,E,CG
18,13633473,-60,-60,0,245.02,8/9/1995,181835,A,WD
89,13626982,0,0,0,16.04,2/18/1995,210918,A,IQ
30,13631422,561.65,561.65,0,2653.28,6/13/1995,80519,B,DP
65,13633232,-309.52,-309.52,0,9548.42,6/30/1995,133115,B,TR
62,13625902,1.69,0,1.69,1352.18,11/30/1995,235959,,IN
46,13631932,-357.18,-357.18,0,3882.82,11/9/1995,182759,A,TR
66,13630582,-20,-20,0,272.17,3/12/1995,93710,A,WD
49,13625072,798.8,798.8,0,1057.52,3/30/1995,22220,A,DP
5,13628362,19.77,19.77,0,53.91,1/2/1995,0,M,DP
53,13629392,-0.15,-0.15,0,801.32,7/27/1995,0,,FK
13,4.56E+15,0,0,0,-268.67,5/27/1995,91604,V,IQ
11,13633532,0,0,0,3930.23,1/12/1995,230049,V,IQ
39,4.56E+15,-146.73,-146.73,0,-2781.19,11/12/1995,141000,E,CG
18,13627653,0,0,0,1231.29,1/14/1995,200953,V,IQ
19,13629372,0,0,0,12.75,1/10/1995,81511,C,IQ
2,4.56E+15,1554.03,1536.24,17.79,-180.68,1/5/1995,0,M,PM
16,13631993,0.31,0,0.31,251.48,9/30/1995,235959,,IN
31,13630262,-20,-20,0,58.55,1/9/1995,162213,A,WD
15,4.56E+15,1322.48,1311.68,10.8,-110.66,4/6/1995,82610,A,PM
96,13626532,0,0,0,1267.36,3/14/1995,92129,A,IQ
44,13633352,-0.15,-0.15,0,195.98,8/23/1995,0,,FK
10,4.56E+15,182.31,159.2,23.11,-1640.8,4/3/1995,0,M,PM
9,4.56E+15,-167.65,-167.65,0,-2495.33,12/1/1995,143141,E,CG
54,13631452,-27.36,-27.36,0,27.36,2/24/1995,112942,V,TR
9,13633313,2.97,0,2.97,1192.15,4/30/1995,235959,,IN
30,13633853,-132.25,-132.25,0,1716.06,12/22/1995,131315,B,TR
6,4.56E+15,-180,-180,0,-383.5,3/4/1995,185910,A,CA
93,13632722,-0.15,-0.15,0,18.74,10/25/1995,0,,FK
16,13633232,1760.45,1760.45,0,16024.77,2/4/1995,0,M,DP
43,13634282,-0.15,-0.15,0,38.56,1/14/1995,0,,FK
74,13629592,-561.19,-561.19,0,2105.78,1/10/1995,75041,E,WD
96,13628062,1048.17,1048.17,0,1065.71,2/17/1995,0,M,DP
21,13625783,179.13,179.13,0,721.11,11/23/1995,21816,B,DP
73,13634212,-54.41,-54.41,0,369.78,4/12/1995,0,P,WD
67,13625862,31.32,31.32,0,52.59,10/28/1995,84908,B,DP
35,4.56E+15,-87.26,-87.26,0,-811.79,7/16/1995,80753,E,CG
24,13624843,144.43,144.43,0,1267.41,10/21/1995,143156,A,DP
37,13631092,-121.61,-121.61,0,1194.44,1/24/1995,0,P,WD
14,13634212,296.26,296.26,0,2512.05,1/21/1995,213224,A,DP
5,4.56E+15,-148.31,-148.31,0,-148.31,2/6/1995,161036,E,CG
17,4.56E+15,-12.67,-12.67,0,-1500,6/19/1995,133438,E,CG
11,13629282,-31.56,-31.56,0,606.85,1/24/1995,0,P,WD
57,13626312,-10,-10,0,9.68,7/31/1995,235959,,FP
46,4.56E+15,-1552.07,-1552.07,0,-5378.44,11/8/1995,122717,E,CG
18,13626862,0,0,0,35.1,8/12/1995,151642,A,IQ
61,13632092,0,0,0,17.19,4/26/1995,161020,K,IQ
60,13625802,-248.44,-248.44,0,139.31,3/11/1995,134505,C,TR
9,4.56E+15,-682.33,-682.33,0,-950.53,3/6/1995,81336,E,CG
20,4.56E+15,-140.61,-140.61,0,-622.8,5/4/1995,194053,E,CG
67,13626092,253.12,253.12,0,267.41,2/24/1995,140058,B,DP
85,13630542,-25.27,-25.27,0,778.87,4/22/1995,0,P,WD
16,13625233,-40,-40,0,388.35,8/11/1995,103222,A,WD
36,4.56E+15,-127.15,-127.15,0,-543.97,10/20/1995,123411,E,CG
4,13632093,425.18,425.18,0,769.7,1/30/1995,103436,E,DP
19,13634522,-0.15,-0.15,0,389.04,2/22/1995,0,,FK
88,13627672,-0.15,-0.15,0,64.29,3/2/1995,0,,FK
56,13631092,-0.15,-0.15,0,212.13,2/6/1995,0,,FK
39,4.56E+15,-158.09,-158.09,0,-921.96,10/26/1995,161743,E,CG
62,13629312,-78.3,-78.3,0,357.31,2/22/1995,0,P,WD
68,13625952,105.17,105.17,0,115.69,4/24/1995,0,M,DP
38,13631922,-0.15,-0.15,0,519.27,1/27/1995,0,,FK
20,13632802,-12.44,-12.44,0,12.44,1/25/1995,0,P,WD
13,13625002,-166.1,-166.1,0,1292.72,12/18/1995,0,P,WD
48,13626702,306.82,306.82,0,863.8,1/17/1995,12215,B,DP
78,13633922,150.6,150.6,0,944.93,5/7/1995,0,M,DP
10,13634923,327.23,327.23,0,1157.73,5/24/1995,100715,A,DP
25,13632413,2.1,0,2.1,1684.81,7/31/1995,235959,,IN
10,4.56E+15,-183.84,-183.84,0,-1196.83,2/3/1995,202336,E,CG
9,13630063,0.31,0,0.31,244.73,9/30/1995,235959,,IN
31,13628372,151.23,151.23,0,1820.36,10/2/1995,0,M,DP
86,13633752,-0.15,-0.15,0,29.3,3/3/1995,0,,FK
34,13633363,253.17,253.17,0,368.22,11/11/1995,215836,A,DP
14,4.56E+15,-83.95,-83.95,0,-845.72,11/22/1995,190102,E,CG
11,4.56E+15,-140,-140,0,-1077.23,10/28/1995,141028,A,CA
13,4.56E+15,-98.42,-98.42,0,-3900,3/20/1995,32746,E,CG
34,4.56E+15,101.28,88.44,12.84,-911.56,10/3/1995,101042,C,PM
81,13630542,798.61,798.61,0,886.44,4/16/1995,0,M,DP
7,13633423,1422.45,1422.45,0,1462.72,3/5/1995,0,M,DP
3,13627112,-25.77,-25.77,0,20.55,8/9/1995,0,P,WD
39,13634742,-28.17,-28.17,0,2003.15,5/20/1995,0,P,WD
94,13631092,-0.15,-0.15,0,205.4,3/26/1995,0,,FK
1,13633363,-200,-200,0,41.37,1/22/1995,203609,A,WD
38,13632172,0.07,0,0.07,59.44,2/28/1995,235959,,IN
46,13632552,-20.32,-20.32,0,603.46,5/23/1995,0,P,WD
80,13629022,-0.15,-0.15,0,8.77,3/23/1995,0,,FK
98,13633952,-103.44,-103.44,0,1521.65,10/1/1995,151508,A,TR
29,4.56E+15,-243.44,-243.44,0,-819.02,10/17/1995,161759,E,CG
21,13633923,0.4,0,0.4,321.29,11/30/1995,235959,,IN
14,13634033,245.91,245.91,0,1906.72,11/22/1995,145906,A,DP
31,4.56E+15,-43.15,-43.15,0,-675.99,9/14/1995,142541,E,CG
37,13634202,-10,-10,0,571.3,4/30/1995,235959,,FP
34,13632912,-215.74,-215.74,0,1812.08,10/22/1995,0,P,WD
48,13631952,-0.15,-0.15,0,330.32,2/2/1995,0,,FK
60,13632492,-367.72,-367.72,0,1292.36,1/18/1995,0,P,WD
19,13631702,-44.17,-44.17,0,2018.71,3/7/1995,0,P,WD
2,13624983,2.85,0,2.85,2279.2,2/28/1995,235959,,IN
30,13634102,-10,-10,0,1369.1,7/31/1995,235959,,FP
12,13632052,-275.62,-275.62,0,1677.7,2/11/1995,153840,E,TR
77,13627372,-0.15,-0.15,0,870.97,4/4/1995,0,,FK
61,13630882,-164.84,-164.84,0,129.63,5/11/1995,0,P,WD
23,13628053,0,0,0,605.39,9/5/1995,83845,C,IQ
25,13628603,-20,-20,0,2973.62,8/11/1995,83026,A,WD
23,13629903,-0.75,-0.75,0,105.99,7/2/1995,141821,,FU
98,13634932,0,0,0,2053.9,8/25/1995,105518,A,IQ
29,13625032,-57.68,-57.68,0,2096.09,4/3/1995,0,P,WD
27,13634412,-0.75,-0.75,0,18.05,2/6/1995,123635,,FU
33,13627812,-236.27,-236.27,0,735.25,9/27/1995,55416,A,TR
18,13629403,0.68,0,0.68,543.97,9/30/1995,235959,,IN
21,4.56E+15,-199.36,-199.36,0,-1054.41,4/20/1995,102645,E,CG
93,13629642,-0.75,-0.75,0,531.91,11/6/1995,13243,,FU
52,4.56E+15,-252.26,-252.26,0,-708.34,11/15/1995,30929,E,CG
3,13630172,-80,-80,0,2661.04,1/2/1995,14031,A,WD
13,13632013,0,0,0,10.5,10/17/1995,105522,B,IQ
41,4.56E+15,-316.06,-316.06,0,-726.85,11/5/1995,105044,E,CG
71,13626642,-37.42,-37.42,0,5326.94,7/3/1995,162827,B,WD
13,13630803,0.69,0,0.69,552.39,7/31/1995,235959,,IN
3,13631072,-0.15,-0.15,0,207.94,1/3/1995,0,,FK
40,13630602,0,0,0,2452.85,3/20/1995,62918,A,IQ
49,13633482,-15.91,-15.91,0,15.91,1/26/1995,0,P,WD
18,13631653,0.1,0,0.1,76.94,10/31/1995,235959,,IN
73,13629802,-175.81,-175.81,0,89.87,2/17/1995,213256,C,TR
2,13626112,-0.75,-0.75,0,361.31,6/1/1995,62619,,FU
23,13631332,-10,-10,0,2197.6,7/31/1995,235959,,FP
25,4.56E+15,-86.52,-86.52,0,-86.52,6/8/1995,122914,E,CG
68,13626522,-180.51,-180.51,0,68.86,10/25/1995,194049,A,TR
62,13631712,-60,-60,0,1260.28,2/2/1995,143511,A,WD
47,13629622,-24.85,-24.85,0,191.28,1/28/1995,0,P,WD
11,13633562,-10,-10,0,2626.76,6/30/1995,235959,,FP
94,4.56E+15,-167.93,-167.93,0,-2007.11,11/11/1995,112457,E,CG
17,4.56E+15,70.77,59.97,10.8,-872.79,9/1/1995,0,M,PM
43,13632492,-849.19,-849.19,0,869.35,1/14/1995,150810,A,TR
54,4.56E+15,-402.8,-402.8,0,-1099.61,10/27/1995,202956,E,CG
14,13633073,-195.27,-195.27,0,97.25,3/18/1995,223258,V,TR
38,13632532,-200.29,-200.29,0,1595.66,4/18/1995,102700,K,TR
30,13634952,-40,-40,0,1788.8,9/28/1995,121838,A,WD
18,4.56E+15,-78.55,-78.55,0,-108.64,10/13/1995,60501,E,CG
1,4.56E+15,-54.61,-54.61,0,-54.61,4/30/1995,170115,E,CG
17,13630102,-19.14,-19.14,0,133.82,2/3/1995,0,P,WD
41,13632472,-37.1,-37.1,0,633.06,1/23/1995,0,P,WD
79,13625712,0,0,0,181.34,1/9/1995,160103,A,IQ
47,13630042,-109.73,-109.73,0,726.27,12/10/1995,0,P,WD
8,4.56E+15,-210.65,-210.65,0,-393.73,2/11/1995,105146,E,CG
2,4.56E+15,0,0,0,-315.33,1/15/1995,194500,K,IQ
21,13631962,314.02,314.02,0,771.46,1/3/1995,162937,B,DP
18,13630362,-198.88,-198.88,0,2990.58,7/20/1995,0,P,WD
76,13628982,-76.2,-76.2,0,76.19,11/25/1995,125037,C,TR
54,13630462,-148.55,-148.55,0,2025.12,3/27/1995,0,P,WD
97,13628882,-0.75,-0.75,0,4439.88,2/8/1995,135246,,FU
27,13633063,183.84,183.84,0,753.04,11/7/1995,14003,E,DP
89,13633892,-107.21,-107.21,0,78.35,3/20/1995,40349,E,TR
31,13628142,-0.15,-0.15,0,489.75,3/17/1995,0,,FK
30,13625262,298.97,298.97,0,307.12,8/7/1995,24804,B,DP
57,13631472,-80,-80,0,1299.68,2/25/1995,125321,A,WD
7,13630032,-257.88,-257.88,0,49.84,1/2/1995,120821,A,TR
29,13624892,-0.15,-0.15,0,28.09,3/21/1995,0,,FK
18,4.56E+15,-640.73,-640.73,0,-5100,5/13/1995,51059,E,CG
9,4.56E+15,-53.06,-53.06,0,-305.51,2/10/1995,110908,E,CG
57,13625092,-36.31,-36.31,0,39.53,1/20/1995,0,P,WD
40,13626382,0,0,0,162.26,10/4/1995,123724,V,IQ
13,13630482,-0.15,-0.15,0,331.4,9/25/1995,0,,FK
37,4.56E+15,-97.07,-97.07,0,-1087.83,8/1/1995,231622,E,CG
39,13630432,200.16,200.16,0,3183.61,1/23/1995,43205,B,DP
23,4.56E+15,-287.27,-287.27,0,-1145.62,4/10/1995,203355,E,CG
36,13627642,-37.67,-37.67,0,142.39,4/14/1995,0,P,WD
15,4.56E+15,-152.93,-152.93,0,-823.77,3/15/1995,140014,E,CG
17,4.56E+15,-92.21,-92.21,0,-930.28,6/28/1995,105934,E,CG
60,13629752,341.21,341.21,0,1609.25,2/24/1995,142000,B,DP
17,13631422,0,0,0,734.23,5/21/1995,200316,V,IQ
41,13628772,0,0,0,34.39,2/16/1995,185820,A,IQ
18,4.56E+15,-149.72,-149.72,0,-851.54,6/3/1995,93833,E,CG
36,13632862,0,0,0,15.18,2/13/1995,223152,A,IQ
69,13630542,0,0,0,688.66,4/3/1995,120440,V,IQ
44,13626452,97.34,97.34,0,231.18,1/30/1995,0,M,DP
41,4.56E+15,-221.12,-221.12,0,-2500,12/8/1995,140512,E,CG
3,13630083,22.78,0,22.78,9134.25,3/31/1995,235959,,IN
13,13634343,267.71,267.71,0,2426.2,1/2/1995,163700,A,DP
47,4.56E+15,-64.89,-64.89,0,-273.99,9/20/1995,154809,E,CG
1,13634802,2.59,0,2.59,2074.78,1/31/1995,235959,,IN
31,13628253,174.55,174.55,0,280.51,11/17/1995,234401,A,DP
14,4.56E+15,283.59,247.64,35.95,-2552.36,6/6/1995,0,M,PM
81,13628012,-0.15,-0.15,0,15.69,12/23/1995,0,,FK
36,4.56E+15,694.18,685.14,9.04,-641.58,6/4/1995,0,M,PM
10,4.56E+15,-180,-180,0,-3694.79,2/15/1995,192901,A,CA
4,4.56E+15,-35.96,-35.96,0,-330.18,1/12/1995,141318,E,CG
40,13626023,65.45,65.45,0,2728.48,12/30/1995,184631,A,DP
23,13629912,-4.05,-4.05,0,109.31,2/10/1995,0,P,WD
20,13630883,182.25,182.25,0,522.25,9/6/1995,0,M,DP
80,13626622,-0.75,-0.75,0,1181.51,5/16/1995,113341,,FU
87,13630482,-113.08,-113.08,0,1040.69,12/8/1995,0,P,WD
70,13633112,0,0,0,38.37,9/28/1995,141700,V,IQ
50,13626992,-21.4,-21.4,0,21.4,6/19/1995,190659,C,TR
65,13632302,-150.23,-150.23,0,87.02,7/6/1995,0,P,WD
6,13627152,0,0,0,2844.83,1/4/1995,134250,C,IQ
16,4.56E+15,-200,-200,0,-1591.67,2/22/1995,225723,A,CA
9,13634472,71.26,71.26,0,1954.44,1/8/1995,103934,A,DP
33,13627712,-55.5,-55.5,0,316.23,1/9/1995,0,P,WD
5,4.56E+15,-198.61,-198.61,0,-618.86,7/24/1995,154517,E,CG
68,13633462,490.09,490.09,0,1843.47,10/5/1995,183015,B,DP
79,13624842,-55.78,-55.78,0,118.59,3/11/1995,0,P,WD
49,4.56E+15,-92.66,-92.66,0,-744.37,12/29/1995,140726,E,CG
68,13628042,0,0,0,9.91,3/16/1995,114330,B,IQ
3,13629412,-172.39,-172.39,0,459.34,1/3/1995,0,P,WD
65,13630542,-10,-10,0,524.65,3/31/1995,235959,,FP
21,13631952,0,0,0,234.92,1/18/1995,210021,A,IQ
33,13629372,-0.15,-0.15,0,7.04,1/16/1995,0,,FK
27,13631672,0,0,0,3902.74,2/22/1995,192528,A,IQ
10,13633912,0,0,0,268.36,2/16/1995,170104,A,IQ
59,13633912,-33.16,-33.16,0,33.15,4/4/1995,201210,C,TR
66,13624852,-33.08,-33.08,0,82.37,10/5/1995,0,P,WD
8,13630703,2.08,0,2.08,835.89,8/31/1995,235959,,IN
96,13624802,267.43,267.43,0,347.74,2/21/1995,125603,A,DP
12,13629393,2.57,0,2.57,1031.58,4/30/1995,235959,,IN
7,13625683,0.08,0,0.08,62.56,4/30/1995,235959,,IN
2,13634082,-0.15,-0.15,0,97.66,1/1/1995,0,,FK
73,4.56E+15,-41.93,-41.93,0,-3284.98,9/18/1995,113527,E,CG
95,13627672,-15.87,-15.87,0,15.87,3/14/1995,0,P,WD
35,4.56E+15,0,0,0,-1468.57,5/14/1995,144947,A,IQ
58,4.56E+15,1000,1000,0,0,11/5/1995,84732,A,PM
18,13632613,0,0,0,751.05,4/28/1995,3810,K,IQ
7,13629702,-10,-10,0,74.98,2/28/1995,235959,,FP
8,13628162,5.26,0,5.26,4214.98,8/31/1995,235959,,IN
3,13632912,5.47,0,5.47,4377.52,3/31/1995,235959,,IN
24,13629322,0,0,0,195.19,1/11/1995,160132,C,IQ
89,13626302,-180,-180,0,430.44,3/19/1995,222222,A,WD
26,13633343,84.88,84.88,0,151.38,12/14/1995,0,M,DP
28,13634383,-156.8,-156.8,0,232.64,11/20/1995,182944,B,TR
16,13630812,0,0,0,0,7/5/1995,152052,B,IQ
26,4.56E+15,543.48,516.38,27.1,-2403.62,6/5/1995,0,M,PM
33,4.56E+15,240,240,0,-140,12/6/1995,120802,B,PM
22,13633452,-306.26,-306.26,0,375.88,1/30/1995,0,P,WD
86,13633042,-137.32,-137.32,0,137.31,1/29/1995,101022,C,TR
4,13631382,-0.15,-0.15,0,25.7,1/5/1995,0,,FK
7,13632683,0,0,0,548.26,5/9/1995,81515,C,IQ
7,13628812,-0.15,-0.15,0,389.52,1/12/1995,0,,FK
68,13625292,-586.56,-586.56,0,40.29,1/23/1995,165853,C,TR
93,13626092,-10.78,-10.78,0,10.78,3/20/1995,0,P,WD
28,13634712,-10,-10,0,4.79,7/31/1995,235959,,FP
79,13631572,1096.16,1096.16,0,1578.09,12/24/1995,80642,B,DP
11,4.56E+15,64.45,62.65,1.8,-65.25,11/7/1995,0,M,PM
32,13633242,-165.07,-165.07,0,2714.35,10/19/1995,0,P,WD
1,13627442,0.27,0,0.27,219.48,1/31/1995,235959,,IN
16,13631932,0,0,0,3317.83,4/28/1995,183900,B,IQ
44,4.56E+15,-42.4,-42.4,0,-882.05,6/2/1995,103259,E,CG
27,13633752,-40.89,-40.89,0,40.89,1/21/1995,93041,K,TR
17,13625312,-344.47,-344.47,0,3780.81,1/10/1995,192633,C,TR
9,4.56E+15,-61.03,-61.03,0,-380.99,3/17/1995,155010,E,CG
3,13628012,0.5,0,0.5,399.5,3/31/1995,235959,,IN
2,4.56E+15,-222.75,-222.75,0,-222.75,1/9/1995,193253,E,CG
64,13630822,-32.67,-32.67,0,32.67,9/7/1995,0,P,WD
70,13632352,-0.15,-0.15,0,309.25,2/17/1995,0,,FK
55,13629682,-0.15,-0.15,0,703.64,3/7/1995,0,,FK
81,13625952,-17.82,-17.82,0,17.81,5/10/1995,151924,A,TR
9,13626873,0.03,0,0.03,12.15,3/31/1995,235959,,IN
78,13629952,-0.15,-0.15,0,527.49,9/27/1995,0,,FK
58,13633452,-76.83,-76.83,0,76.83,3/14/1995,53659,V,TR
85,13634162,0,0,0,583.31,12/28/1995,182147,A,IQ
16,4.56E+15,-214.53,-214.53,0,-1800,10/6/1995,142138,E,CG
53,13630032,239.07,239.07,0,490.13,2/3/1995,81804,A,DP
56,13632102,-26.3,-26.3,0,26.29,7/5/1995,93547,V,TR
3,4.56E+15,-183.36,-183.36,0,-3245.42,1/18/1995,134736,E,CG
96,13628302,76.21,76.21,0,673,3/16/1995,114056,B,DP
14,13629603,804.22,804.22,0,7225.3,6/2/1995,35640,A,DP
13,4.56E+15,-332.46,-332.46,0,-1254.25,2/21/1995,112008,E,CG
70,4.56E+15,-63.3,-63.3,0,-1835.09,10/30/1995,214909,E,CG
29,4.56E+15,0,0,0,-3000,8/29/1995,164405,A,IQ
23,4.56E+15,-136.82,-136.82,0,-1238.5,9/7/1995,234045,E,CG
35,4.56E+15,-30.2,-30.2,0,-470.35,7/25/1995,195254,E,CG
52,13632332,0,0,0,2962.61,9/1/1995,131206,A,IQ
70,13634482,-24.19,-24.19,0,911.82,2/24/1995,0,P,WD
80,13625732,-57.85,-57.85,0,1978.4,2/27/1995,115616,B,WD
50,13627932,-433.01,-433.01,0,851.11,4/6/1995,215536,E,WD
2,4.56E+15,-184.97,-184.97,0,-373.58,1/15/1995,133611,E,CG
42,13631792,0.01,0,0.01,8.27,3/31/1995,235959,,IN
63,13633902,-110.22,-110.22,0,75.04,12/17/1995,0,P,WD
56,13632372,-564.69,-564.69,0,1043.48,8/20/1995,152355,V,TR
6,13626403,160.92,160.92,0,1064.98,3/23/1995,135342,A,DP
37,13626212,-55.12,-55.12,0,1008.8,8/3/1995,0,P,WD
9,13628292,-312.38,-312.38,0,284.99,1/13/1995,225347,C,TR
52,13633842,-87,-87,0,3435.33,2/24/1995,0,P,WD
40,13628092,-10,-10,0,2687.46,6/30/1995,235959,,FP
17,13632573,2.22,0,2.22,1774.99,5/31/1995,235959,,IN
31,4.56E+15,-214.34,-214.34,0,-642.09,5/8/1995,101943,E,CG
6,13625963,1.38,0,1.38,552.66,6/30/1995,235959,,IN
49,4.56E+15,-92.52,-92.52,0,-685.17,6/19/1995,95858,E,CG
17,13632552,-0.15,-0.15,0,623.84,5/13/1995,0,,FK
12,13633772,67.71,67.71,0,2520.79,4/18/1995,0,M,DP
94,13628152,140.07,140.07,0,512.86,3/28/1995,190710,A,DP
29,4.56E+15,256.56,255.21,1.35,-330.15,7/5/1995,0,M,PM
24,13632612,-133.36,-133.36,0,3225.21,1/21/1995,0,P,WD
53,13630542,-124.78,-124.78,0,864.38,3/22/1995,0,P,WD
92,13626742,-116.87,-116.87,0,650.49,6/1/1995,0,P,WD
80,13630362,-200,-200,0,623.56,8/16/1995,181547,A,WD
